category,image_id,q_id,q_type,question,ground_truth,model,full_response,extracted_ans,correct,response_time
junctions,b1cd1e94-26dd524f.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1cd1e94-26dd524f.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-26dd524f.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i,unclear,False,1.74
junctions,b1cd1e94-26dd524f.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1cd1e94-26dd524f.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-26dd524f.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-26dd524f.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1cd1e94-26dd524f.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1cd1e94-26dd524f.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,internvl3,!,unclear,False,0.19
junctions,b1cd1e94-26dd524f.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1cd1e94-549d0bfe.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1cd1e94-549d0bfe.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-549d0bfe.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-549d0bfe.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1cd1e94-549d0bfe.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-549d0bfe.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-549d0bfe.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1cd1e94-549d0bfe.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,!,unclear,False,0.18
junctions,b1cd1e94-549d0bfe.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1cd1e94-549d0bfe.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1ceb32e-51852abe.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1ceb32e-51852abe.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1ceb32e-51852abe.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1ceb32e-51852abe.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1ceb32e-51852abe.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1ceb32e-51852abe.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1ceb32e-51852abe.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,internvl3,!,unclear,False,0.19
junctions,b1ceb32e-51852abe.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.73
junctions,b1ceb32e-51852abe.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1ceb32e-51852abe.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1ceb32e-a106591d.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1ceb32e-a106591d.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1ceb32e-a106591d.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1ceb32e-a106591d.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1ceb32e-a106591d.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1ceb32e-a106591d.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1ceb32e-a106591d.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,internvl3,!,unclear,False,0.19
junctions,b1ceb32e-a106591d.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,!,unclear,False,0.18
junctions,b1ceb32e-a106591d.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1ceb32e-a106591d.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d0a191-03dcecc2.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-03dcecc2.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d0a191-03dcecc2.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d0a191-03dcecc2.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d0a191-03dcecc2.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1d0a191-03dcecc2.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d0a191-03dcecc2.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-03dcecc2.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,!,unclear,False,0.18
junctions,b1d0a191-03dcecc2.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-03dcecc2.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d0a191-2ed2269e.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d0a191-2ed2269e.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d0a191-2ed2269e.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.73
junctions,b1d0a191-2ed2269e.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d0a191-2ed2269e.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1d0a191-2ed2269e.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d0a191-2ed2269e.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-2ed2269e.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,!,unclear,False,0.18
junctions,b1d0a191-2ed2269e.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-2ed2269e.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d0a191-65deaeef.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-65deaeef.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d0a191-65deaeef.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1d0a191-65deaeef.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d0a191-65deaeef.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1d0a191-65deaeef.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d0a191-65deaeef.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-65deaeef.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,!,unclear,False,0.18
junctions,b1d0a191-65deaeef.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d0a191-65deaeef.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d10d08-5b108225.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-5b108225.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d10d08-5b108225.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-5b108225.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d10d08-5b108225.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,internvl3,!,unclear,False,0.18
junctions,b1d10d08-5b108225.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d10d08-5b108225.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d10d08-5b108225.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d10d08-5b108225.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,internvl3,!,unclear,False,0.19
junctions,b1d10d08-5b108225.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-743fd86c.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-743fd86c.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d10d08-743fd86c.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i,unclear,False,1.75
junctions,b1d10d08-743fd86c.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d10d08-743fd86c.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,internvl3,!,unclear,False,0.18
junctions,b1d10d08-743fd86c.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d10d08-743fd86c.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-743fd86c.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d10d08-743fd86c.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,internvl3,!,unclear,False,0.19
junctions,b1d10d08-743fd86c.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.76
junctions,b1d10d08-c35503b8.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-c35503b8.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d10d08-c35503b8.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-c35503b8.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d10d08-c35503b8.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,internvl3,!,unclear,False,0.18
junctions,b1d10d08-c35503b8.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d10d08-c35503b8.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d10d08-c35503b8.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,!,unclear,False,0.18
junctions,b1d10d08-c35503b8.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,internvl3,!,unclear,False,0.19
junctions,b1d10d08-c35503b8.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-da110fcb.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d10d08-da110fcb.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d10d08-da110fcb.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d10d08-da110fcb.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d10d08-da110fcb.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1d10d08-da110fcb.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d10d08-da110fcb.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d10d08-da110fcb.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.74
junctions,b1d10d08-da110fcb.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d10d08-da110fcb.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,no,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d22449-15fb948f.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d22449-15fb948f.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d22449-15fb948f.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i,unclear,False,1.75
junctions,b1d22449-15fb948f.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d22449-15fb948f.jpg,JI_05,yes/no,Are pedestrians present at this junction?,no,internvl3,![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i,unclear,False,1.74
junctions,b1d22449-15fb948f.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d22449-15fb948f.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d22449-15fb948f.jpg,JI_08,yes/no,Is this a nighttime junction scene?,yes,internvl3,![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i,unclear,False,1.75
junctions,b1d22449-15fb948f.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,no,internvl3,!,unclear,False,0.19
junctions,b1d22449-15fb948f.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i![](https://i,unclear,False,1.75
junctions,b1d22ed6-f1cac061.jpg,JI_01,yes/no,Is there a traffic light visible in this scene?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d22ed6-f1cac061.jpg,JI_02,yes/no,Is this scene at an urban intersection?,yes,internvl3,!,unclear,False,0.18
junctions,b1d22ed6-f1cac061.jpg,JI_03,yes/no,Are there multiple vehicles visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
junctions,b1d22ed6-f1cac061.jpg,JI_04,yes/no,Is this a highway scene with no traffic signals?,no,internvl3,!,unclear,False,0.19
junctions,b1d22ed6-f1cac061.jpg,JI_05,yes/no,Are pedestrians present at this junction?,yes,internvl3,!,unclear,False,0.18
junctions,b1d22ed6-f1cac061.jpg,JI_06,yes/no,Is this scene in a residential area?,no,internvl3,!,unclear,False,0.18
junctions,b1d22ed6-f1cac061.jpg,JI_07,yes/no,Are there more than two traffic lights visible in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d22ed6-f1cac061.jpg,JI_08,yes/no,Is this a nighttime junction scene?,no,internvl3,!,unclear,False,0.18
junctions,b1d22ed6-f1cac061.jpg,JI_09,yes/no,Are there both pedestrians and traffic lights present in this scene?,yes,internvl3,!,unclear,False,0.19
junctions,b1d22ed6-f1cac061.jpg,JI_10,yes/no,Is there any bus or truck visible at this junction?,yes,internvl3,![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com![](https://imgur.com!,unclear,False,1.75
