category,image_id,q_id,q_type,question,ground_truth,weather,model,mode,use_for,variation_type,source_q_id,full_response,extracted_ans,correct,response_time
junctions,c24e7c72-be9fff6f.jpg,JN_A_01_v2,action,Should the driver reduce speed when approaching this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_A_01,No.,no,1,0.25
junctions,c24e7c72-be9fff6f.jpg,JN_A_01_v3,action,Is slowing down the appropriate action for a driver entering this intersection?,no,,internvl3,C,phase2_linguistic,negated,JN_A_01,No.,no,1,0.25
junctions,c24e7c72-be9fff6f.jpg,JN_A_04_v2,action,Should the driver use the horn to alert others when passing through this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_A_04,No.,no,1,0.24
junctions,c24e7c72-be9fff6f.jpg,JN_A_04_v3,action,Is sounding the horn an appropriate action at this junction?,no,,internvl3,C,phase2_linguistic,negated,JN_A_04,"No, this question cannot be answered without seeing an image. The appropriateness of sounding the horn at a junction depends on the specific circumstances and traffic conditions at that location, which can only be determined by viewing the image.",no,1,2.14
junctions,c24e7c72-be9fff6f.jpg,JN_H_01_v2,hazard,Is there a risk of collision with a pedestrian at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_01,No.,no,1,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_H_01_v3,hazard,Could a pedestrian stepping into the road pose a hazard here?,no,,internvl3,C,phase2_linguistic,negated,JN_H_01,No.,no,1,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_H_02_v2,hazard,Does the presence of other vehicles at this junction create a collision risk?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_02,No.,no,1,0.31
junctions,c24e7c72-be9fff6f.jpg,JN_H_02_v3,hazard,Is there a danger of hitting another vehicle when navigating this intersection?,no,,internvl3,C,phase2_linguistic,negated,JN_H_02,No.,no,1,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_ADV_01_v2,adversarial,Does the current traffic signal allow the ego vehicle to move through the intersection?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_01,No.,no,0,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_ADV_01_v3,adversarial,"Based on the signal state, is the ego vehicle permitted to proceed?",yes,,internvl3,C,phase2_linguistic,negated,JN_ADV_01,No.,no,0,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_ADV_02_v2,adversarial,Does the traffic signal currently indicate that vehicles must stop or wait?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_02,No.,no,1,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_ADV_02_v3,adversarial,Is the current signal state one that requires the driver to halt or yield?,no,,internvl3,C,phase2_linguistic,negated,JN_ADV_02,No.,no,1,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_ADV_03_v2,adversarial,Can the driver identify the correct turning lane from the markings visible at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_03,No.,no,1,0.3
junctions,c24e7c72-be9fff6f.jpg,JN_ADV_03_v3,adversarial,Are the lane markings here distinct enough to guide a turning manoeuvre?,no,,internvl3,C,phase2_linguistic,negated,JN_ADV_03,No.,no,1,0.3
junctions,b84507e4-e4553a8d.jpg,JN_P_01,perception,Are there two or more traffic lights visible in this scene?,no,,internvl3,C,phase2_mode_a,original,JN_P_01,"No, this question cannot be answered without seeing an image.",no,1,0.73
junctions,b84507e4-e4553a8d.jpg,JN_A_01,action,Should the ego vehicle stop before entering this intersection?,yes,,internvl3,C,phase2_mode_a,original,JN_A_01,No.,no,0,0.25
junctions,b84507e4-e4553a8d.jpg,JN_A_04,action,Should the driver be prepared to brake suddenly at this junction?,yes,,internvl3,C,phase2_mode_a,original,JN_A_04,"No, the question cannot be answered without seeing an image. The context of the junction and potential hazards are not provided in the description.",no,0,1.34
junctions,b84507e4-e4553a8d.jpg,JN_H_01,hazard,Is there a risk of a pedestrian stepping into the path of the ego vehicle?,no,,internvl3,C,phase2_mode_a,original,JN_H_01,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_H_02,hazard,Could a large vehicle such as a bus or truck obstruct the driver's sightline at this junction?,no,,internvl3,C,phase2_mode_a,original,JN_H_02,Yes.,yes,0,0.24
junctions,b84507e4-e4553a8d.jpg,JN_ADV_01,adversarial,Is the traffic light currently displaying a green signal that permits the ego vehicle to proceed?,no,,internvl3,C,phase2_mode_a,original,JN_ADV_01,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_ADV_02,adversarial,"Is the traffic light currently displaying red or yellow, requiring the ego vehicle to stop or yield?",yes,,internvl3,C,phase2_mode_a,original,JN_ADV_02,"No, this question cannot be answered without seeing an image.",no,0,0.68
junctions,b84507e4-e4553a8d.jpg,JN_ADV_03,adversarial,Is there a vehicle currently occupying the centre of the intersection ahead?,no,,internvl3,C,phase2_mode_a,original,JN_ADV_03,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_P_01_v2,perception,Can the driver see a traffic signal controlling this intersection?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_P_01,No.,no,1,0.26
junctions,b84507e4-e4553a8d.jpg,JN_P_01_v3,perception,Is there at least one traffic light that is visible to the ego vehicle?,no,,internvl3,C,phase2_linguistic,negated,JN_P_01,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_A_01_v2,action,Should the driver reduce speed when approaching this junction?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_A_01,No.,no,0,0.25
junctions,b84507e4-e4553a8d.jpg,JN_A_01_v3,action,Is slowing down the appropriate action for a driver entering this intersection?,yes,,internvl3,C,phase2_linguistic,negated,JN_A_01,No.,no,0,0.25
junctions,b84507e4-e4553a8d.jpg,JN_A_04_v2,action,Should the driver use the horn to alert others when passing through this junction?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_A_04,No.,no,0,0.25
junctions,b84507e4-e4553a8d.jpg,JN_A_04_v3,action,Is sounding the horn an appropriate action at this junction?,yes,,internvl3,C,phase2_linguistic,negated,JN_A_04,"No, this question cannot be answered without seeing an image. The appropriateness of sounding the horn at a junction depends on the specific circumstances and traffic conditions at that location, which can only be determined by viewing the image.",no,0,2.14
junctions,b84507e4-e4553a8d.jpg,JN_H_01_v2,hazard,Is there a risk of collision with a pedestrian at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_01,No.,no,1,0.26
junctions,b84507e4-e4553a8d.jpg,JN_H_01_v3,hazard,Could a pedestrian stepping into the road pose a hazard here?,no,,internvl3,C,phase2_linguistic,negated,JN_H_01,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_H_02_v2,hazard,Does the presence of other vehicles at this junction create a collision risk?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_02,No.,no,1,0.24
junctions,b84507e4-e4553a8d.jpg,JN_H_02_v3,hazard,Is there a danger of hitting another vehicle when navigating this intersection?,no,,internvl3,C,phase2_linguistic,negated,JN_H_02,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_ADV_01_v2,adversarial,Does the current traffic signal allow the ego vehicle to move through the intersection?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_01,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_ADV_01_v3,adversarial,"Based on the signal state, is the ego vehicle permitted to proceed?",no,,internvl3,C,phase2_linguistic,negated,JN_ADV_01,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_ADV_02_v2,adversarial,Does the traffic signal currently indicate that vehicles must stop or wait?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_02,No.,no,0,0.25
junctions,b84507e4-e4553a8d.jpg,JN_ADV_02_v3,adversarial,Is the current signal state one that requires the driver to halt or yield?,yes,,internvl3,C,phase2_linguistic,negated,JN_ADV_02,No.,no,0,0.24
junctions,b84507e4-e4553a8d.jpg,JN_ADV_03_v2,adversarial,Can the driver identify the correct turning lane from the markings visible at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_03,No.,no,1,0.25
junctions,b84507e4-e4553a8d.jpg,JN_ADV_03_v3,adversarial,Are the lane markings here distinct enough to guide a turning manoeuvre?,no,,internvl3,C,phase2_linguistic,negated,JN_ADV_03,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_P_01,perception,Are there two or more traffic lights visible in this scene?,no,,internvl3,C,phase2_mode_a,original,JN_P_01,"No, this question cannot be answered without seeing an image.",no,1,0.69
junctions,bfb3e0e3-6767a552.jpg,JN_A_01,action,Should the ego vehicle stop before entering this intersection?,no,,internvl3,C,phase2_mode_a,original,JN_A_01,No.,no,1,0.24
junctions,bfb3e0e3-6767a552.jpg,JN_A_04,action,Should the driver be prepared to brake suddenly at this junction?,no,,internvl3,C,phase2_mode_a,original,JN_A_04,"No, the question cannot be answered without seeing an image. The context of the junction and potential hazards are not provided in the description.",no,1,1.34
junctions,bfb3e0e3-6767a552.jpg,JN_H_01,hazard,Is there a risk of a pedestrian stepping into the path of the ego vehicle?,no,,internvl3,C,phase2_mode_a,original,JN_H_01,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_H_02,hazard,Could a large vehicle such as a bus or truck obstruct the driver's sightline at this junction?,no,,internvl3,C,phase2_mode_a,original,JN_H_02,Yes.,yes,0,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_01,adversarial,Is the traffic light currently displaying a green signal that permits the ego vehicle to proceed?,yes,,internvl3,C,phase2_mode_a,original,JN_ADV_01,No.,no,0,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_02,adversarial,"Is the traffic light currently displaying red or yellow, requiring the ego vehicle to stop or yield?",no,,internvl3,C,phase2_mode_a,original,JN_ADV_02,"No, this question cannot be answered without seeing an image.",no,1,0.68
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_03,adversarial,Is there a vehicle currently occupying the centre of the intersection ahead?,no,,internvl3,C,phase2_mode_a,original,JN_ADV_03,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_P_01_v2,perception,Can the driver see a traffic signal controlling this intersection?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_P_01,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_P_01_v3,perception,Is there at least one traffic light that is visible to the ego vehicle?,no,,internvl3,C,phase2_linguistic,negated,JN_P_01,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_A_01_v2,action,Should the driver reduce speed when approaching this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_A_01,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_A_01_v3,action,Is slowing down the appropriate action for a driver entering this intersection?,no,,internvl3,C,phase2_linguistic,negated,JN_A_01,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_A_04_v2,action,Should the driver use the horn to alert others when passing through this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_A_04,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_A_04_v3,action,Is sounding the horn an appropriate action at this junction?,no,,internvl3,C,phase2_linguistic,negated,JN_A_04,"No, this question cannot be answered without seeing an image. The appropriateness of sounding the horn at a junction depends on the specific circumstances and traffic conditions at that location, which can only be determined by viewing the image.",no,1,2.15
junctions,bfb3e0e3-6767a552.jpg,JN_H_01_v2,hazard,Is there a risk of collision with a pedestrian at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_01,No.,no,1,0.27
junctions,bfb3e0e3-6767a552.jpg,JN_H_01_v3,hazard,Could a pedestrian stepping into the road pose a hazard here?,no,,internvl3,C,phase2_linguistic,negated,JN_H_01,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_H_02_v2,hazard,Does the presence of other vehicles at this junction create a collision risk?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_02,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_H_02_v3,hazard,Is there a danger of hitting another vehicle when navigating this intersection?,no,,internvl3,C,phase2_linguistic,negated,JN_H_02,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_01_v2,adversarial,Does the current traffic signal allow the ego vehicle to move through the intersection?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_01,No.,no,0,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_01_v3,adversarial,"Based on the signal state, is the ego vehicle permitted to proceed?",yes,,internvl3,C,phase2_linguistic,negated,JN_ADV_01,No.,no,0,0.24
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_02_v2,adversarial,Does the traffic signal currently indicate that vehicles must stop or wait?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_02,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_02_v3,adversarial,Is the current signal state one that requires the driver to halt or yield?,no,,internvl3,C,phase2_linguistic,negated,JN_ADV_02,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_03_v2,adversarial,Can the driver identify the correct turning lane from the markings visible at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_03,No.,no,1,0.25
junctions,bfb3e0e3-6767a552.jpg,JN_ADV_03_v3,adversarial,Are the lane markings here distinct enough to guide a turning manoeuvre?,no,,internvl3,C,phase2_linguistic,negated,JN_ADV_03,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_P_01,perception,Are there two or more traffic lights visible in this scene?,yes,,internvl3,C,phase2_mode_a,original,JN_P_01,"No, this question cannot be answered without seeing an image.",no,0,0.69
junctions,c0677163-c63c7c95.jpg,JN_A_01,action,Should the ego vehicle stop before entering this intersection?,no,,internvl3,C,phase2_mode_a,original,JN_A_01,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_A_04,action,Should the driver be prepared to brake suddenly at this junction?,no,,internvl3,C,phase2_mode_a,original,JN_A_04,"No, the question cannot be answered without seeing an image. The context of the junction and potential hazards are not provided in the description.",no,1,1.34
junctions,c0677163-c63c7c95.jpg,JN_H_01,hazard,Is there a risk of a pedestrian stepping into the path of the ego vehicle?,no,,internvl3,C,phase2_mode_a,original,JN_H_01,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_H_02,hazard,Could a large vehicle such as a bus or truck obstruct the driver's sightline at this junction?,no,,internvl3,C,phase2_mode_a,original,JN_H_02,Yes.,yes,0,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_01,adversarial,Is the traffic light currently displaying a green signal that permits the ego vehicle to proceed?,yes,,internvl3,C,phase2_mode_a,original,JN_ADV_01,No.,no,0,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_02,adversarial,"Is the traffic light currently displaying red or yellow, requiring the ego vehicle to stop or yield?",no,,internvl3,C,phase2_mode_a,original,JN_ADV_02,"No, this question cannot be answered without seeing an image.",no,1,0.69
junctions,c0677163-c63c7c95.jpg,JN_ADV_03,adversarial,Is there a vehicle currently occupying the centre of the intersection ahead?,no,,internvl3,C,phase2_mode_a,original,JN_ADV_03,No.,no,1,0.26
junctions,c0677163-c63c7c95.jpg,JN_P_01_v2,perception,Can the driver see a traffic signal controlling this intersection?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_P_01,No.,no,0,0.25
junctions,c0677163-c63c7c95.jpg,JN_P_01_v3,perception,Is there at least one traffic light that is visible to the ego vehicle?,yes,,internvl3,C,phase2_linguistic,negated,JN_P_01,No.,no,0,0.25
junctions,c0677163-c63c7c95.jpg,JN_A_01_v2,action,Should the driver reduce speed when approaching this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_A_01,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_A_01_v3,action,Is slowing down the appropriate action for a driver entering this intersection?,no,,internvl3,C,phase2_linguistic,negated,JN_A_01,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_A_04_v2,action,Should the driver use the horn to alert others when passing through this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_A_04,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_A_04_v3,action,Is sounding the horn an appropriate action at this junction?,no,,internvl3,C,phase2_linguistic,negated,JN_A_04,"No, this question cannot be answered without seeing an image. The appropriateness of sounding the horn at a junction depends on the specific circumstances and traffic conditions at that location, which can only be determined by viewing the image.",no,1,2.13
junctions,c0677163-c63c7c95.jpg,JN_H_01_v2,hazard,Is there a risk of collision with a pedestrian at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_01,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_H_01_v3,hazard,Could a pedestrian stepping into the road pose a hazard here?,no,,internvl3,C,phase2_linguistic,negated,JN_H_01,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_H_02_v2,hazard,Does the presence of other vehicles at this junction create a collision risk?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_H_02,No.,no,1,0.24
junctions,c0677163-c63c7c95.jpg,JN_H_02_v3,hazard,Is there a danger of hitting another vehicle when navigating this intersection?,no,,internvl3,C,phase2_linguistic,negated,JN_H_02,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_01_v2,adversarial,Does the current traffic signal allow the ego vehicle to move through the intersection?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_01,No.,no,0,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_01_v3,adversarial,"Based on the signal state, is the ego vehicle permitted to proceed?",yes,,internvl3,C,phase2_linguistic,negated,JN_ADV_01,No.,no,0,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_02_v2,adversarial,Does the traffic signal currently indicate that vehicles must stop or wait?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_02,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_02_v3,adversarial,Is the current signal state one that requires the driver to halt or yield?,no,,internvl3,C,phase2_linguistic,negated,JN_ADV_02,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_03_v2,adversarial,Can the driver identify the correct turning lane from the markings visible at this junction?,no,,internvl3,C,phase2_linguistic,paraphrase,JN_ADV_03,No.,no,1,0.25
junctions,c0677163-c63c7c95.jpg,JN_ADV_03_v3,adversarial,Are the lane markings here distinct enough to guide a turning manoeuvre?,no,,internvl3,C,phase2_linguistic,negated,JN_ADV_03,No.,no,1,0.25
junctions,c76fbaa1-07ee965c.jpg,JN_P_01,perception,Are there two or more traffic lights visible in this scene?,yes,,internvl3,C,phase2_mode_a,original,JN_P_01,"No, this question cannot be answered without seeing an image.",no,0,0.69
junctions,c76fbaa1-07ee965c.jpg,JN_A_01,action,Should the ego vehicle stop before entering this intersection?,yes,,internvl3,C,phase2_mode_a,original,JN_A_01,No.,no,0,0.25
junctions,c76fbaa1-07ee965c.jpg,JN_A_04,action,Should the driver be prepared to brake suddenly at this junction?,yes,,internvl3,C,phase2_mode_a,original,JN_A_04,"No, the question cannot be answered without seeing an image. The context of the junction and potential hazards are not provided in the description.",no,0,1.36
junctions,c76fbaa1-07ee965c.jpg,JN_H_01,hazard,Is there a risk of a pedestrian stepping into the path of the ego vehicle?,yes,,internvl3,C,phase2_mode_a,original,JN_H_01,No.,no,0,0.25
junctions,c76fbaa1-07ee965c.jpg,JN_H_02,hazard,Could a large vehicle such as a bus or truck obstruct the driver's sightline at this junction?,yes,,internvl3,C,phase2_mode_a,original,JN_H_02,Yes.,yes,1,0.25
junctions,c76fbaa1-07ee965c.jpg,JN_ADV_01,adversarial,Is the traffic light currently displaying a green signal that permits the ego vehicle to proceed?,no,,internvl3,C,phase2_mode_a,original,JN_ADV_01,No.,no,1,0.25
junctions,c76fbaa1-07ee965c.jpg,JN_ADV_02,adversarial,"Is the traffic light currently displaying red or yellow, requiring the ego vehicle to stop or yield?",yes,,internvl3,C,phase2_mode_a,original,JN_ADV_02,"No, this question cannot be answered without seeing an image.",no,0,0.68
junctions,c76fbaa1-07ee965c.jpg,JN_ADV_03,adversarial,Is there a vehicle currently occupying the centre of the intersection ahead?,no,,internvl3,C,phase2_mode_a,original,JN_ADV_03,No.,no,1,0.25
junctions,c76fbaa1-07ee965c.jpg,JN_P_01_v2,perception,Can the driver see a traffic signal controlling this intersection?,yes,,internvl3,C,phase2_linguistic,paraphrase,JN_P_01,No.,no,0,0.25
