category,image_id,q_id,q_type,question,ground_truth,weather,model,mode,use_for,variation_type,source_q_id,full_response,extracted_ans,correct,response_time
adverse_weather,beeed9e7-d279d8ee.jpg,AW_ADV_01_v2,adversarial,Can the type of road be identified from this image despite the weather conditions?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_01,No.,no,0,0.26
adverse_weather,beeed9e7-d279d8ee.jpg,AW_ADV_01_v3,adversarial,Are weather conditions severe enough to make road type identification impossible?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_01,No.,no,1,0.27
adverse_weather,beeed9e7-d279d8ee.jpg,AW_ADV_02_v2,adversarial,Are there any traffic signs or road markings that convey useful information here?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_02,No.,no,0,0.27
adverse_weather,beeed9e7-d279d8ee.jpg,AW_ADV_02_v3,adversarial,Are road signs and markings too obscured to provide speed or direction guidance?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_02,No.,no,1,0.25
adverse_weather,beeed9e7-d279d8ee.jpg,AW_A_02_v2,action,Do the road conditions shown here warrant driving below the posted speed limit?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_02,No.,no,1,0.25
adverse_weather,beeed9e7-d279d8ee.jpg,AW_A_02_v3,action,Are conditions safe enough to drive at the normal speed limit here?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_A_02,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,b4201bd2-75c1998d.jpg,AW_A_03,action,Should the driver use windscreen wipers right now?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_A_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,b4201bd2-75c1998d.jpg,AW_H_06,hazard,Is there a risk of glare from headlights or wet road reflections in this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_H_06,No.,no,1,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_01,adversarial,"Despite the weather, can you still identify what type of road this is?",yes,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_01,No.,no,0,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_02,adversarial,Are any road signs or markings visible that convey speed or direction information?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_02,No.,no,1,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_03,adversarial,Would a driver need to use headlights to safely navigate this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_03_v2,adversarial,Is it dark or visibility-reduced enough that headlights are necessary here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_03_v3,adversarial,Could a driver safely navigate this scene without turning on their headlights?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,b4201bd2-75c1998d.jpg,AW_A_03_v2,action,Are windscreen wipers needed given the weather shown in this image?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_03,No.,no,0,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_A_03_v3,action,Is the weather dry enough that wipers would not be needed?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_A_03,"No, this question cannot be answered without seeing an image.",no,1,0.71
adverse_weather,b4201bd2-75c1998d.jpg,AW_H_06_v2,hazard,Could light reflections off the wet road surface cause visual impairment for the driver?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_H_06,Yes.,yes,0,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_H_06_v3,hazard,Is there no risk of glare from headlights or reflections in this scene?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_H_06,No.,no,0,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_01_v2,adversarial,Can the type of road be identified from this image despite the weather conditions?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_01,No.,no,0,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_01_v3,adversarial,Are weather conditions severe enough to make road type identification impossible?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_01,No.,no,1,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_02_v2,adversarial,Are there any traffic signs or road markings that convey useful information here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_02,No.,no,1,0.25
adverse_weather,b4201bd2-75c1998d.jpg,AW_ADV_02_v3,adversarial,Are road signs and markings too obscured to provide speed or direction guidance?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_02,No.,no,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_P_02,perception,Is it possible to read the colour of the traffic lights in this scene?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_P_02,No.,no,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_A_03,action,Should the driver use windscreen wipers right now?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_A_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,b9b53753-91a5d5f8.jpg,AW_H_06,hazard,Is there a risk of glare from headlights or wet road reflections in this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_H_06,No.,no,1,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_ADV_03,adversarial,Would a driver need to use headlights to safely navigate this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_ADV_03_v2,adversarial,Is it dark or visibility-reduced enough that headlights are necessary here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_ADV_03_v3,adversarial,Could a driver safely navigate this scene without turning on their headlights?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,b9b53753-91a5d5f8.jpg,AW_A_03_v2,action,Are windscreen wipers needed given the weather shown in this image?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_03,No.,no,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_A_03_v3,action,Is the weather dry enough that wipers would not be needed?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_A_03,"No, this question cannot be answered without seeing an image.",no,1,0.71
adverse_weather,b9b53753-91a5d5f8.jpg,AW_H_06_v2,hazard,Could light reflections off the wet road surface cause visual impairment for the driver?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_H_06,Yes.,yes,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_H_06_v3,hazard,Is there no risk of glare from headlights or reflections in this scene?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_H_06,No.,no,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_P_02_v2,perception,Are the traffic light colours in this scene legible to the driver?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_P_02,No.,no,0,0.25
adverse_weather,b9b53753-91a5d5f8.jpg,AW_P_02_v3,perception,Are traffic light colours too difficult to distinguish in these conditions?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_P_02,No.,no,1,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_A_02,action,Should the driver slow down below the speed limit given current conditions?,no,rainy,internvl3,C,phase2_mode_a,original,AW_A_02,No.,no,1,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_A_03,action,Should the driver use windscreen wipers right now?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_A_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,b79d7247-6750fc90.jpg,AW_H_06,hazard,Is there a risk of glare from headlights or wet road reflections in this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_H_06,No.,no,1,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_01,adversarial,"Despite the weather, can you still identify what type of road this is?",yes,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_01,No.,no,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_02,adversarial,Are any road signs or markings visible that convey speed or direction information?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_02,No.,no,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_03,adversarial,Would a driver need to use headlights to safely navigate this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_03,Yes.,yes,0,0.26
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_03_v2,adversarial,Is it dark or visibility-reduced enough that headlights are necessary here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_03_v3,adversarial,Could a driver safely navigate this scene without turning on their headlights?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,b79d7247-6750fc90.jpg,AW_A_03_v2,action,Are windscreen wipers needed given the weather shown in this image?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_03,No.,no,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_A_03_v3,action,Is the weather dry enough that wipers would not be needed?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_A_03,"No, this question cannot be answered without seeing an image.",no,1,0.71
adverse_weather,b79d7247-6750fc90.jpg,AW_H_06_v2,hazard,Could light reflections off the wet road surface cause visual impairment for the driver?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_H_06,Yes.,yes,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_H_06_v3,hazard,Is there no risk of glare from headlights or reflections in this scene?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_H_06,No.,no,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_01_v2,adversarial,Can the type of road be identified from this image despite the weather conditions?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_01,No.,no,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_01_v3,adversarial,Are weather conditions severe enough to make road type identification impossible?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_01,No.,no,1,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_02_v2,adversarial,Are there any traffic signs or road markings that convey useful information here?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_02,No.,no,0,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_ADV_02_v3,adversarial,Are road signs and markings too obscured to provide speed or direction guidance?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_02,No.,no,1,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_A_02_v2,action,Do the road conditions shown here warrant driving below the posted speed limit?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_02,No.,no,1,0.25
adverse_weather,b79d7247-6750fc90.jpg,AW_A_02_v3,action,Are conditions safe enough to drive at the normal speed limit here?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_A_02,"No, this question cannot be answered without seeing an image.",no,0,0.7
adverse_weather,c30f959a-bd87aa16.jpg,AW_P_02,perception,Is it possible to read the colour of the traffic lights in this scene?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_P_02,No.,no,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_A_03,action,Should the driver use windscreen wipers right now?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_A_03,"No, this question cannot be answered without seeing an image.",no,0,0.72
adverse_weather,c30f959a-bd87aa16.jpg,AW_H_06,hazard,Is there a risk of glare from headlights or wet road reflections in this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_H_06,No.,no,1,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_ADV_02,adversarial,Are any road signs or markings visible that convey speed or direction information?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_02,No.,no,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_ADV_03,adversarial,Would a driver need to use headlights to safely navigate this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_ADV_03_v2,adversarial,Is it dark or visibility-reduced enough that headlights are necessary here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_ADV_03_v3,adversarial,Could a driver safely navigate this scene without turning on their headlights?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,c30f959a-bd87aa16.jpg,AW_A_03_v2,action,Are windscreen wipers needed given the weather shown in this image?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_03,No.,no,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_A_03_v3,action,Is the weather dry enough that wipers would not be needed?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_A_03,"No, this question cannot be answered without seeing an image.",no,1,0.71
adverse_weather,c30f959a-bd87aa16.jpg,AW_H_06_v2,hazard,Could light reflections off the wet road surface cause visual impairment for the driver?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_H_06,Yes.,yes,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_H_06_v3,hazard,Is there no risk of glare from headlights or reflections in this scene?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_H_06,No.,no,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_ADV_02_v2,adversarial,Are there any traffic signs or road markings that convey useful information here?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_02,No.,no,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_ADV_02_v3,adversarial,Are road signs and markings too obscured to provide speed or direction guidance?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_02,No.,no,1,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_P_02_v2,perception,Are the traffic light colours in this scene legible to the driver?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_P_02,No.,no,0,0.25
adverse_weather,c30f959a-bd87aa16.jpg,AW_P_02_v3,perception,Are traffic light colours too difficult to distinguish in these conditions?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_P_02,No.,no,1,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_A_02,action,Should the driver slow down below the speed limit given current conditions?,no,rainy,internvl3,C,phase2_mode_a,original,AW_A_02,No.,no,1,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_A_03,action,Should the driver use windscreen wipers right now?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_A_03,"No, this question cannot be answered without seeing an image.",no,0,0.72
adverse_weather,c3a5542d-132f75f3.jpg,AW_H_06,hazard,Is there a risk of glare from headlights or wet road reflections in this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_H_06,No.,no,1,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_01,adversarial,"Despite the weather, can you still identify what type of road this is?",yes,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_01,No.,no,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_02,adversarial,Are any road signs or markings visible that convey speed or direction information?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_02,No.,no,1,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_03,adversarial,Would a driver need to use headlights to safely navigate this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_03_v2,adversarial,Is it dark or visibility-reduced enough that headlights are necessary here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_03_v3,adversarial,Could a driver safely navigate this scene without turning on their headlights?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,c3a5542d-132f75f3.jpg,AW_A_03_v2,action,Are windscreen wipers needed given the weather shown in this image?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_03,No.,no,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_A_03_v3,action,Is the weather dry enough that wipers would not be needed?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_A_03,"No, this question cannot be answered without seeing an image.",no,1,0.71
adverse_weather,c3a5542d-132f75f3.jpg,AW_H_06_v2,hazard,Could light reflections off the wet road surface cause visual impairment for the driver?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_H_06,Yes.,yes,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_H_06_v3,hazard,Is there no risk of glare from headlights or reflections in this scene?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_H_06,No.,no,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_01_v2,adversarial,Can the type of road be identified from this image despite the weather conditions?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_01,No.,no,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_01_v3,adversarial,Are weather conditions severe enough to make road type identification impossible?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_01,No.,no,1,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_02_v2,adversarial,Are there any traffic signs or road markings that convey useful information here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_02,No.,no,1,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_ADV_02_v3,adversarial,Are road signs and markings too obscured to provide speed or direction guidance?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_02,No.,no,0,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_A_02_v2,action,Do the road conditions shown here warrant driving below the posted speed limit?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_02,No.,no,1,0.25
adverse_weather,c3a5542d-132f75f3.jpg,AW_A_02_v3,action,Are conditions safe enough to drive at the normal speed limit here?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_A_02,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,c38e77f6-edc3c34b.jpg,AW_P_02,perception,Is it possible to read the colour of the traffic lights in this scene?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_P_02,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_A_03,action,Should the driver use windscreen wipers right now?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_A_03,"No, this question cannot be answered without seeing an image.",no,0,0.72
adverse_weather,c38e77f6-edc3c34b.jpg,AW_H_06,hazard,Is there a risk of glare from headlights or wet road reflections in this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_H_06,No.,no,1,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_01,adversarial,"Despite the weather, can you still identify what type of road this is?",yes,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_01,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_02,adversarial,Are any road signs or markings visible that convey speed or direction information?,yes,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_02,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_03,adversarial,Would a driver need to use headlights to safely navigate this scene?,no,rainy,internvl3,C,phase2_mode_a,original,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_03_v2,adversarial,Is it dark or visibility-reduced enough that headlights are necessary here?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_03,Yes.,yes,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_03_v3,adversarial,Could a driver safely navigate this scene without turning on their headlights?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
adverse_weather,c38e77f6-edc3c34b.jpg,AW_A_03_v2,action,Are windscreen wipers needed given the weather shown in this image?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_A_03,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_A_03_v3,action,Is the weather dry enough that wipers would not be needed?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_A_03,"No, this question cannot be answered without seeing an image.",no,1,0.71
adverse_weather,c38e77f6-edc3c34b.jpg,AW_H_06_v2,hazard,Could light reflections off the wet road surface cause visual impairment for the driver?,no,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_H_06,Yes.,yes,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_H_06_v3,hazard,Is there no risk of glare from headlights or reflections in this scene?,yes,rainy,internvl3,C,phase2_linguistic,negated,AW_H_06,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_01_v2,adversarial,Can the type of road be identified from this image despite the weather conditions?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_01,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_01_v3,adversarial,Are weather conditions severe enough to make road type identification impossible?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_01,No.,no,1,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_02_v2,adversarial,Are there any traffic signs or road markings that convey useful information here?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_02,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_ADV_02_v3,adversarial,Are road signs and markings too obscured to provide speed or direction guidance?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_ADV_02,No.,no,1,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_P_02_v2,perception,Are the traffic light colours in this scene legible to the driver?,yes,rainy,internvl3,C,phase2_linguistic,paraphrase,AW_P_02,No.,no,0,0.25
adverse_weather,c38e77f6-edc3c34b.jpg,AW_P_02_v3,perception,Are traffic light colours too difficult to distinguish in these conditions?,no,rainy,internvl3,C,phase2_linguistic,negated,AW_P_02,No.,no,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_P_02,perception,Is it possible to read the colour of the traffic lights in this scene?,no,foggy,internvl3,C,phase2_mode_a,original,AW_P_02,No.,no,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_A_02,action,Should the driver slow down below the speed limit given current conditions?,yes,foggy,internvl3,C,phase2_mode_a,original,AW_A_02,No.,no,0,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_A_03,action,Should the driver use windscreen wipers right now?,no,foggy,internvl3,C,phase2_mode_a,original,AW_A_03,"No, this question cannot be answered without seeing an image.",no,1,0.72
adverse_weather,6410ded7-e1a1132d.jpg,AW_A_04,action,Is it safe to attempt an overtake of the vehicle ahead in these conditions?,no,foggy,internvl3,C,phase2_mode_a,original,AW_A_04,No.,no,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_H_06,hazard,Is there a risk of glare from headlights or wet road reflections in this scene?,no,foggy,internvl3,C,phase2_mode_a,original,AW_H_06,No.,no,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_ADV_01,adversarial,"Despite the weather, can you still identify what type of road this is?",no,foggy,internvl3,C,phase2_mode_a,original,AW_ADV_01,No.,no,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_ADV_02,adversarial,Are any road signs or markings visible that convey speed or direction information?,no,foggy,internvl3,C,phase2_mode_a,original,AW_ADV_02,No.,no,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_ADV_03,adversarial,Would a driver need to use headlights to safely navigate this scene?,yes,foggy,internvl3,C,phase2_mode_a,original,AW_ADV_03,Yes.,yes,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_ADV_03_v2,adversarial,Is it dark or visibility-reduced enough that headlights are necessary here?,yes,foggy,internvl3,C,phase2_linguistic,paraphrase,AW_ADV_03,Yes.,yes,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_ADV_03_v3,adversarial,Could a driver safely navigate this scene without turning on their headlights?,no,foggy,internvl3,C,phase2_linguistic,negated,AW_ADV_03,"No, this question cannot be answered without seeing an image.",no,1,0.71
adverse_weather,6410ded7-e1a1132d.jpg,AW_A_03_v2,action,Are windscreen wipers needed given the weather shown in this image?,no,foggy,internvl3,C,phase2_linguistic,paraphrase,AW_A_03,No.,no,1,0.25
adverse_weather,6410ded7-e1a1132d.jpg,AW_A_03_v3,action,Is the weather dry enough that wipers would not be needed?,yes,foggy,internvl3,C,phase2_linguistic,negated,AW_A_03,"No, this question cannot be answered without seeing an image.",no,0,0.71
