category,image_id,q_id,q_type,question,ground_truth,model,full_response,extracted_ans,correct,response_time
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,wet,unclear,False,0.08
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,rain,unclear,,0.08
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,"Sorry, as a base VLM I am not trained to answer this question.",unclear,False,0.46
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,"Sorry, as a base VLM I am not trained to answer this question.",unclear,False,0.48
adverse_weather,b1e1a7b8-a7426a97.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,"Sorry, as a base VLM I am not trained to answer this question.",unclear,False,0.46
adverse_weather,b1e1a7b8-b397c445.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,wet,unclear,False,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,rain,unclear,,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,"Sorry, as a base VLM I am not trained to answer this question.",unclear,False,0.45
adverse_weather,b1e1a7b8-b397c445.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e1a7b8-b397c445.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,no,no,,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,no,no,False,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,no,no,False,0.08
adverse_weather,b1e9ee0e-67e26f2e.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,no,no,,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,skip,paligemma,no,no,,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,no,no,False,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2036451-aa924fd1.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,no,no,False,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,no,no,,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,no,no,False,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,no,paligemma,no,no,True,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,no,no,False,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,no,no,False,0.08
adverse_weather,b2064e61-2beadd45.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,no,no,False,0.09
adverse_weather,b2064e61-2beadd45.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,no,no,False,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,no,no,,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,no,no,False,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-149766ce.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,wet,unclear,False,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,rain,unclear,,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-18cd8ca2.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,rain,unclear,,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b20eae11-6817ba7a.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,rain,unclear,,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,"Sorry, as a base VLM I am not trained to answer this question.",unclear,False,0.46
adverse_weather,b2156f8e-72e1547c.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b2156f8e-72e1547c.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,wet,unclear,False,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,rain,unclear,,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-32d284ce.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,no,no,,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_07,yes/no,Would a driver need to reduce speed due to visibility conditions in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_09r,yes/no,Is this image taken during daylight hours?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_10,yes/no,Can the ego vehicle safely maintain highway speed in these conditions?,no,paligemma,no,no,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_11,yes/no,Does the sky appearance indicate an ongoing weather event?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_12r,yes/no,Would a driver need to use headlights in these conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_N1,yes/no,Is precipitation actively falling in this scene?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_N2,yes/no,Is this scene affected by reduced visibility due to atmospheric conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b23f7012-fab06dac.jpg,AW_N3,yes/no,Would this weather condition be classified as hazardous for driving?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b24380ab-6dbeb908.jpg,AW_02,yes/no,Is the horizon line clearly visible in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b24380ab-6dbeb908.jpg,AW_03,yes/no,Are lane markings visible for the full length of road shown in this image?,no,paligemma,no,no,True,0.08
adverse_weather,b24380ab-6dbeb908.jpg,AW_04r,yes/no,Does the road surface show visible signs of wet or icy conditions?,yes,paligemma,yes,yes,True,0.08
adverse_weather,b24380ab-6dbeb908.jpg,AW_05,identify,What specific weather condition is affecting driving visibility in this scene?,rainy,paligemma,no,no,,0.08
